Unit_Price,Total_Price,Discount,Quantity,Customer_Type,Cluster
0.47,0.45000000000000284,0.05,1.0,B2B,3
2.93,26.37,0.0,9.0,B2C,2
1.51,15.100000000000001,0.0,10.0,B2C,0
4.32,38.88,0.0,9.0,B2C,2
1.53,15.3,0.0,10.0,B2C,0
2.38,26.18,0.0,11.0,B2C,0
2.01,11.46,0.05,6.0,B2B,3
2.38,2.3800000000000026,0.0,1.0,B2C,0
1.46,82.78,0.1,63.0,B2B,1
2.0,16.2,0.1,9.0,B2B,3
2.55,112.46,0.1,49.0,B2B,1
1.1,26.13,0.05,25.0,B2B,3
1.64,24.6,0.0,15.0,B2C,0
1.59,20.67,0.0,13.0,B2C,0
1.3,99.45000000000002,0.1,85.0,B2B,1
1.86,9.3,0.0,5.0,B2C,0
4.29,81.51,0.05,20.0,B2B,2
0.53,3.710000000000001,0.0,7.0,B2C,0
1.25,72.44,0.05,61.0,B2B,1
2.24,127.01,0.1,63.0,B2B,1
1.69,19.27,0.05,12.0,B2B,3
1.46,21.9,0.0,15.0,B2C,0
1.98,75.24,0.05,40.0,B2B,3
1.37,4.109999999999999,0.0,3.0,B2C,0
2.39,40.87,0.05,18.0,B2B,3
0.99,2.969999999999999,0.0,3.0,B2C,0
0.5899999999999999,3.539999999999999,0.0,6.0,B2C,0
1.04,37.44,0.1,40.0,B2B,3
0.91,10.920000000000002,0.0,12.0,B2C,0
0.55,7.699999999999999,0.0,14.0,B2C,0
2.19,4.380000000000003,0.0,2.0,B2C,0
2.58,127.71,0.1,55.0,B2B,1
1.38,15.18,0.0,11.0,B2C,0
2.07,64.89,0.05,33.0,B2B,3
2.88,21.89,0.05,8.0,B2B,2
0.93,10.23,0.0,11.0,B2C,0
2.76,124.2,0.1,50.0,B2B,1
2.31,18.48,0.0,8.0,B2C,0
3.57,37.31,0.05,11.0,B2B,2
1.07,12.84,0.0,12.0,B2C,0
0.96,0.9600000000000009,0.0,1.0,B2C,0
0.96,11.52,0.0,12.0,B2C,0
0.55,0.5499999999999972,0.0,1.0,B2C,0
0.5899999999999999,8.259999999999998,0.0,14.0,B2C,0
1.38,65.55,0.05,50.0,B2B,3
0.5800000000000001,4.060000000000002,0.0,7.0,B2C,0
1.41,14.100000000000001,0.0,10.0,B2C,0
4.88,48.8,0.0,10.0,B2C,2
1.04,28.08,0.1,30.0,B2B,3
0.5899999999999999,1.7700000000000031,0.0,3.0,B2C,0
2.27,6.809999999999999,0.0,3.0,B2C,0
1.38,11.04,0.0,8.0,B2C,0
2.05,16.4,0.0,8.0,B2C,0
1.37,15.07,0.0,11.0,B2C,0
2.28,75.92,0.1,37.0,B2B,1
3.23,35.53,0.0,11.0,B2C,2
1.49,11.920000000000002,0.0,8.0,B2C,0
0.91,10.920000000000002,0.0,12.0,B2C,0
1.47,75.41,0.05,54.0,B2B,1
2.13,115.87,0.15,64.0,B2B,1
2.38,7.140000000000001,0.0,3.0,B2C,0
2.16,141.91,0.1,73.0,B2B,1
2.31,25.41,0.0,11.0,B2C,0
1.58,15.8,0.0,10.0,B2C,0
0.6099999999999999,17.39,0.05,30.0,B2B,3
0.47,3.759999999999998,0.0,8.0,B2C,0
1.12,39.37,0.05,37.0,B2B,3
1.64,138.74,0.1,94.0,B2B,1
3.31,16.55,0.0,5.0,B2C,2
1.49,4.469999999999999,0.0,3.0,B2C,0
0.6299999999999999,1.259999999999998,0.0,2.0,B2C,0
1.69,30.5,0.05,19.0,B2B,3
2.19,6.57,0.0,3.0,B2C,0
0.7,0.6599999999999966,0.05,1.0,B2B,3
2.27,29.51,0.0,13.0,B2C,0
1.68,20.16,0.0,12.0,B2C,0
1.99,13.93,0.0,7.0,B2C,0
1.71,18.81,0.0,11.0,B2C,0
1.18,2.3599999999999994,0.0,2.0,B2C,0
1.23,9.84,0.0,8.0,B2C,0
3.12,9.36,0.0,3.0,B2C,2
2.15,34.83,0.1,18.0,B2B,3
0.72,51.19,0.1,79.0,B2B,1
3.33,23.31,0.0,7.0,B2C,2
2.76,141.59,0.1,57.0,B2B,1
1.68,21.84,0.0,13.0,B2C,0
1.14,99.52,0.1,97.0,B2B,1
0.8,20.88,0.1,29.0,B2B,3
1.2,51.3,0.05,45.0,B2B,3
2.35,99.4,0.1,47.0,B2B,1
1.47,55.57,0.1,42.0,B2B,3
1.45,103.31,0.05,75.0,B2B,1
0.5699999999999998,5.700000000000003,0.0,10.0,B2C,0
1.01,11.11,0.0,11.0,B2C,0
0.89,10.68,0.0,12.0,B2C,0
2.75,88.82,0.05,34.0,B2B,1
0.74,37.96,0.05,54.0,B2B,3
1.16,1.1599999999999966,0.0,1.0,B2C,0
3.12,37.44,0.0,12.0,B2C,2
0.5699999999999998,7.690000000000001,0.1,15.0,B2B,3
0.96,11.52,0.0,12.0,B2C,0
1.21,32.19,0.05,28.0,B2B,3
3.33,9.990000000000002,0.0,3.0,B2C,2
2.12,16.96,0.0,8.0,B2C,0
1.8,5.399999999999999,0.0,3.0,B2C,0
1.26,2.520000000000003,0.0,2.0,B2C,0
2.14,42.69,0.05,21.0,B2B,3
0.5800000000000001,1.1599999999999966,0.0,2.0,B2C,0
4.07,40.7,0.0,10.0,B2C,2
2.01,135.57,0.05,71.0,B2B,1
1.66,100.93,0.05,64.0,B2B,1
2.11,29.54,0.0,14.0,B2C,0
0.77,47.12,0.1,68.0,B2B,1
1.07,80.89,0.1,84.0,B2B,1
3.56,49.84,0.0,14.0,B2C,2
1.63,27.87,0.05,18.0,B2B,3
2.27,6.809999999999999,0.0,3.0,B2C,0
0.5899999999999999,6.490000000000002,0.0,11.0,B2C,0
1.2,12.0,0.0,10.0,B2C,0
0.53,7.420000000000002,0.0,14.0,B2C,0
1.23,17.53,0.05,15.0,B2B,3
3.21,22.47,0.0,7.0,B2C,2
1.05,11.55,0.0,11.0,B2C,0
0.8,8.84,0.15,13.0,B2B,3
3.39,37.46,0.15,13.0,B2B,3
2.21,102.88,0.05,49.0,B2B,1
1.05,30.92,0.05,31.0,B2B,3
2.4,62.64,0.1,29.0,B2B,3
1.01,15.149999999999999,0.0,15.0,B2C,0
3.48,6.259999999999998,0.1,2.0,B2B,2
1.86,9.3,0.0,5.0,B2C,0
0.6499999999999999,3.8999999999999986,0.0,6.0,B2C,0
1.75,1.75,0.0,1.0,B2C,0
1.01,4.039999999999999,0.0,4.0,B2C,0
0.74,11.95,0.05,17.0,B2B,3
2.26,2.259999999999998,0.0,1.0,B2C,0
5.03,65.39,0.0,13.0,B2C,2
1.26,3.780000000000001,0.0,3.0,B2C,0
3.31,9.93,0.0,3.0,B2C,2
1.74,22.62,0.0,13.0,B2C,0
0.86,10.32,0.0,12.0,B2C,0
1.32,106.59,0.15,95.0,B2B,1
2.18,21.8,0.0,10.0,B2C,0
1.91,157.47999999999996,0.15,97.0,B2B,1
1.94,21.34,0.0,11.0,B2C,0
2.02,26.87,0.05,14.0,B2B,3
2.37,128.34,0.05,57.0,B2B,1
1.49,11.920000000000002,0.0,8.0,B2C,0
1.47,43.66,0.1,33.0,B2B,3
0.5899999999999999,4.719999999999999,0.0,8.0,B2C,0
0.42999999999999994,5.719999999999999,0.05,14.0,B2B,3
1.36,16.8,0.05,13.0,B2B,3
4.35,17.4,0.0,4.0,B2C,2
3.04,14.439999999999998,0.05,5.0,B2B,2
1.16,66.82,0.1,64.0,B2B,1
0.6600000000000001,32.67,0.1,55.0,B2B,3
3.67,25.69,0.0,7.0,B2C,2
0.88,54.34,0.05,65.0,B2B,3
0.45999999999999996,0.9200000000000017,0.0,2.0,B2C,0
2.43,117.73,0.05,51.0,B2B,1
1.17,22.23,0.05,20.0,B2B,3
2.13,19.17,0.0,9.0,B2C,0
1.26,31.12,0.05,26.0,B2B,3
1.07,24.4,0.05,24.0,B2B,3
3.21,3.210000000000001,0.0,1.0,B2C,2
0.55,4.399999999999999,0.0,8.0,B2C,0
2.19,19.71,0.0,9.0,B2C,0
0.54,2.5600000000000023,0.05,5.0,B2B,3
1.41,76.14,0.1,60.0,B2B,1
1.25,55.12,0.1,49.0,B2B,3
1.25,60.56,0.05,51.0,B2B,3
3.56,39.16,0.0,11.0,B2C,2
1.86,1.8599999999999994,0.0,1.0,B2C,0
1.92,26.88,0.0,14.0,B2C,0
0.6299999999999999,6.93,0.0,11.0,B2C,0
1.04,4.159999999999997,0.0,4.0,B2C,0
3.33,33.3,0.0,10.0,B2C,2
2.22,26.64,0.0,12.0,B2C,0
1.41,113.86,0.15,95.0,B2B,1
1.31,17.03,0.0,13.0,B2C,0
1.21,12.64,0.05,11.0,B2B,3
3.31,36.41,0.0,11.0,B2C,2
0.56,6.549999999999997,0.1,13.0,B2B,3
1.53,21.42,0.0,14.0,B2C,0
0.7,29.26,0.05,44.0,B2B,3
0.5899999999999999,1.7700000000000031,0.0,3.0,B2C,0
3.46,27.68,0.0,8.0,B2C,2
1.05,5.25,0.0,5.0,B2C,0
2.21,19.89,0.0,9.0,B2C,0
2.12,10.600000000000001,0.0,5.0,B2C,0
0.53,6.359999999999999,0.0,12.0,B2C,0
1.54,12.32,0.0,8.0,B2C,0
3.43,3.4299999999999997,0.0,1.0,B2C,2
2.13,21.3,0.0,10.0,B2C,0
0.96,8.64,0.0,9.0,B2C,0
3.02,9.060000000000002,0.0,3.0,B2C,2
1.07,11.77,0.0,11.0,B2C,0
0.56,6.159999999999997,0.0,11.0,B2C,0
1.23,12.3,0.0,10.0,B2C,0
3.02,12.079999999999998,0.0,4.0,B2C,2
1.53,15.3,0.0,10.0,B2C,0
1.08,61.24,0.1,63.0,B2B,1
0.86,12.899999999999999,0.0,15.0,B2C,0
0.77,2.9299999999999997,0.05,4.0,B2B,3
1.68,31.92,0.05,20.0,B2B,3
0.56,2.240000000000002,0.0,4.0,B2C,0
1.01,6.060000000000002,0.0,6.0,B2C,0
0.49,3.4299999999999997,0.0,7.0,B2C,0
1.42,42.17,0.1,33.0,B2B,3
0.56,0.5600000000000023,0.0,1.0,B2C,0
2.44,18.54,0.05,8.0,B2B,3
2.93,158.22,0.1,60.0,B2B,1
1.43,54.34,0.05,40.0,B2B,3
1.07,49.11,0.1,51.0,B2B,3
1.05,14.96,0.05,15.0,B2B,3
2.12,16.96,0.0,8.0,B2C,0
2.13,31.95,0.0,15.0,B2C,0
1.21,36.78,0.05,32.0,B2B,3
1.21,9.68,0.0,8.0,B2C,0
3.56,35.6,0.0,10.0,B2C,2
2.38,35.7,0.0,15.0,B2C,0
1.59,114.88,0.15,85.0,B2B,1
0.6400000000000001,1.8200000000000003,0.05,3.0,B2B,3
1.38,13.8,0.0,10.0,B2C,0
1.71,17.1,0.0,10.0,B2C,0
5.41,160.68,0.1,33.0,B2B,1
1.87,58.62,0.05,33.0,B2B,3
2.12,59.47,0.15,33.0,B2B,1
0.93,12.09,0.0,13.0,B2C,0
1.2,4.799999999999997,0.0,4.0,B2C,0
0.96,8.64,0.0,9.0,B2C,0
1.75,19.25,0.0,11.0,B2C,0
3.27,167.75,0.1,57.0,B2B,1
2.21,13.259999999999998,0.0,6.0,B2C,0
2.05,6.149999999999999,0.0,3.0,B2C,0
1.6,108.0,0.1,75.0,B2B,1
1.49,48.13,0.05,34.0,B2B,3
0.6299999999999999,10.71,0.15,20.0,B2B,3
1.23,59.78,0.1,54.0,B2B,1
3.14,132.82,0.1,47.0,B2B,1
1.82,25.94,0.05,15.0,B2B,3
1.17,82.13,0.1,78.0,B2B,1
3.11,27.989999999999995,0.0,9.0,B2C,2
0.55,1.1000000000000014,0.0,2.0,B2C,0
1.59,7.949999999999999,0.0,5.0,B2C,0
2.27,106.24,0.1,52.0,B2B,1
3.13,152.12,0.1,54.0,B2B,1
1.22,22.02,0.05,19.0,B2B,3
1.86,20.46,0.0,11.0,B2C,0
1.95,3.509999999999998,0.1,2.0,B2B,3
1.33,27.8,0.05,22.0,B2B,3
1.02,79.76,0.15,92.0,B2B,1
0.81,4.619999999999997,0.05,6.0,B2B,3
0.86,9.46,0.0,11.0,B2C,0
1.08,2.1599999999999966,0.0,2.0,B2C,0
1.58,18.96,0.0,12.0,B2C,0
1.8,1.7999999999999972,0.0,1.0,B2C,0
3.43,41.16,0.0,12.0,B2C,2
0.47,5.640000000000001,0.0,12.0,B2C,0
1.42,2.8400000000000034,0.0,2.0,B2C,0
2.82,166.09999999999997,0.05,62.0,B2B,1
2.4,70.68,0.05,31.0,B2B,3
0.5899999999999999,2.950000000000003,0.0,5.0,B2C,0
1.59,14.310000000000002,0.0,9.0,B2C,0
0.47,0.46999999999999886,0.0,1.0,B2C,0
2.09,154.24,0.1,82.0,B2B,1
1.68,9.579999999999998,0.05,6.0,B2B,3
0.53,1.0600000000000023,0.0,2.0,B2C,0
1.43,109.4,0.1,85.0,B2B,1
1.0,84.6,0.1,94.0,B2B,1
1.1,8.8,0.0,8.0,B2C,0
1.16,8.119999999999997,0.0,7.0,B2C,0
0.99,11.880000000000003,0.0,12.0,B2C,0
0.5800000000000001,34.97,0.1,67.0,B2B,3
0.6299999999999999,5.670000000000002,0.0,9.0,B2C,0
2.91,55.29,0.05,20.0,B2B,2
2.26,15.82,0.0,7.0,B2C,0
2.35,35.25,0.0,15.0,B2C,0
2.62,107.03,0.05,43.0,B2B,1
3.33,9.990000000000002,0.0,3.0,B2C,2
1.24,44.27,0.15,42.0,B2B,3
3.23,12.920000000000002,0.0,4.0,B2C,2
0.47,3.759999999999998,0.0,8.0,B2C,0
0.53,7.949999999999999,0.0,15.0,B2C,0
0.96,3.8400000000000034,0.0,4.0,B2C,0
3.21,41.73,0.0,13.0,B2C,2
4.48,40.32,0.0,9.0,B2C,2
1.59,14.310000000000002,0.0,9.0,B2C,0
1.99,11.939999999999998,0.0,6.0,B2C,0
2.74,46.85,0.05,18.0,B2B,2
1.73,111.76,0.05,68.0,B2B,1
0.56,5.600000000000001,0.0,10.0,B2C,0
4.07,32.56,0.0,8.0,B2C,2
4.22,46.42,0.0,11.0,B2C,2
1.61,4.829999999999998,0.0,3.0,B2C,0
3.43,13.719999999999999,0.0,4.0,B2C,2
1.12,4.480000000000004,0.0,4.0,B2C,0
3.11,43.54,0.0,14.0,B2C,2
1.71,116.28,0.15,80.0,B2B,1
3.09,164.39,0.05,56.0,B2B,1
1.16,2.3200000000000003,0.0,2.0,B2C,0
3.68,132.48,0.1,40.0,B2B,1
3.02,6.039999999999999,0.0,2.0,B2C,2
1.59,12.719999999999999,0.0,8.0,B2C,0
0.6400000000000001,7.300000000000001,0.05,12.0,B2B,3
1.2,14.399999999999999,0.0,12.0,B2C,0
1.88,20.68,0.0,11.0,B2C,0
0.97,17.51,0.05,19.0,B2B,3
1.12,2.240000000000002,0.0,2.0,B2C,0
0.5800000000000001,2.8999999999999986,0.0,5.0,B2C,0
1.13,44.01,0.05,41.0,B2B,3
4.88,34.16,0.0,7.0,B2C,2
0.73,8.32,0.05,12.0,B2B,3
1.13,25.42,0.1,25.0,B2B,3
2.12,2.1199999999999974,0.0,1.0,B2C,0
0.6600000000000001,12.54,0.05,20.0,B2B,3
1.54,56.83,0.1,41.0,B2B,3
0.6200000000000001,26.78,0.1,48.0,B2B,3
2.04,30.6,0.0,15.0,B2C,0
0.6200000000000001,6.200000000000003,0.0,10.0,B2C,0
0.93,10.23,0.0,11.0,B2C,0
1.09,15.259999999999998,0.0,14.0,B2C,0
0.6099999999999999,5.490000000000002,0.0,9.0,B2C,0
1.04,9.36,0.1,10.0,B2B,3
1.07,2.1400000000000006,0.0,2.0,B2C,0
0.5899999999999999,5.310000000000002,0.0,9.0,B2C,0
4.32,8.64,0.0,2.0,B2C,2
1.59,15.899999999999999,0.0,10.0,B2C,0
0.92,63.8,0.05,73.0,B2B,1
0.5899999999999999,7.079999999999998,0.0,12.0,B2C,0
1.99,17.91,0.0,9.0,B2C,0
1.16,102.31,0.1,98.0,B2B,1
0.47,10.27,0.05,23.0,B2B,3
0.6699999999999999,15.91,0.05,25.0,B2B,3
1.56,74.26,0.15,56.0,B2B,1
2.02,36.46,0.05,19.0,B2B,3
1.19,47.12,0.1,44.0,B2B,3
2.13,31.95,0.0,15.0,B2C,0
0.96,3.8400000000000034,0.0,4.0,B2C,0
2.28,22.8,0.0,10.0,B2C,0
1.04,15.600000000000001,0.0,15.0,B2C,0
2.99,164.15,0.1,61.0,B2B,1
3.02,24.16,0.0,8.0,B2C,2
0.55,6.049999999999997,0.0,11.0,B2C,0
1.75,19.25,0.0,11.0,B2C,0
1.24,71.86,0.05,61.0,B2B,1
0.5699999999999998,3.4200000000000017,0.0,6.0,B2C,0
2.42,78.41,0.1,36.0,B2B,1
1.38,42.23,0.1,34.0,B2B,3
3.11,12.439999999999998,0.0,4.0,B2C,2
3.43,160.52,0.1,52.0,B2B,1
0.86,1.7199999999999989,0.0,2.0,B2C,0
3.46,51.9,0.0,15.0,B2C,2
1.46,36.06,0.05,26.0,B2B,3
3.67,3.6700000000000017,0.0,1.0,B2C,2
0.98,56.79,0.05,61.0,B2B,3
3.02,24.16,0.0,8.0,B2C,2
2.31,27.72,0.0,12.0,B2C,0
0.91,1.5499999999999972,0.15,2.0,B2B,3
1.67,36.49,0.05,23.0,B2B,3
1.26,37.11,0.05,31.0,B2B,3
1.19,14.280000000000001,0.0,12.0,B2C,0
3.11,34.21,0.0,11.0,B2C,2
2.19,17.52,0.0,8.0,B2C,0
1.07,12.84,0.0,12.0,B2C,0
2.62,162.7,0.1,69.0,B2B,1
1.64,19.68,0.0,12.0,B2C,0
1.88,7.52,0.0,4.0,B2C,0
2.63,5.0,0.05,2.0,B2B,2
0.6200000000000001,6.480000000000004,0.05,11.0,B2B,3
1.23,16.36,0.05,14.0,B2B,3
1.04,3.1199999999999974,0.0,3.0,B2C,0
3.46,20.76,0.0,6.0,B2C,2
1.27,15.240000000000002,0.0,12.0,B2C,0
2.35,13.399999999999999,0.05,6.0,B2B,3
2.04,28.56,0.0,14.0,B2C,0
1.85,22.85,0.05,13.0,B2B,3
1.61,20.93,0.0,13.0,B2C,0
1.51,9.060000000000002,0.0,6.0,B2C,0
1.14,64.92,0.15,67.0,B2B,1
0.97,74.2,0.1,85.0,B2B,1
1.94,23.28,0.0,12.0,B2C,0
2.86,126.13,0.1,49.0,B2B,1
1.86,13.02,0.0,7.0,B2C,0
1.46,20.44,0.0,14.0,B2C,0
3.11,15.55,0.0,5.0,B2C,2
2.55,101.74,0.05,42.0,B2B,1
0.87,75.95,0.1,97.0,B2B,1
1.57,34.3,0.05,23.0,B2B,3
1.41,18.329999999999995,0.0,13.0,B2C,0
1.22,71.37,0.1,65.0,B2B,1
0.86,2.5799999999999983,0.0,3.0,B2C,0
1.72,13.07,0.05,8.0,B2B,3
2.9,80.91,0.1,31.0,B2B,1
1.07,6.100000000000001,0.05,6.0,B2B,3
0.99,0.990000000000002,0.0,1.0,B2C,0
1.07,8.560000000000002,0.0,8.0,B2C,0
2.17,138.12,0.05,67.0,B2B,1
1.08,12.96,0.0,12.0,B2C,0
1.23,3.6899999999999977,0.0,3.0,B2C,0
0.86,5.159999999999997,0.0,6.0,B2C,0
2.38,7.140000000000001,0.0,3.0,B2C,0
4.74,47.4,0.0,10.0,B2C,2
1.42,86.34,0.05,64.0,B2B,1
1.42,5.68,0.0,4.0,B2C,0
0.99,5.939999999999998,0.0,6.0,B2C,0
1.51,7.170000000000002,0.05,5.0,B2B,3
1.02,78.03,0.15,90.0,B2B,1
0.6299999999999999,36.95,0.15,69.0,B2B,1
0.71,51.3,0.15,85.0,B2B,1
3.18,125.93,0.1,44.0,B2B,1
0.56,1.1199999999999974,0.0,2.0,B2C,0
3.04,98.5,0.1,36.0,B2B,1
2.12,19.08,0.0,9.0,B2C,0
1.54,12.32,0.0,8.0,B2C,0
3.23,35.53,0.0,11.0,B2C,2
1.33,13.3,0.0,10.0,B2C,0
0.84,69.55,0.1,92.0,B2B,1
3.43,20.58,0.0,6.0,B2C,2
2.21,6.630000000000003,0.0,3.0,B2C,0
2.05,12.3,0.0,6.0,B2C,0
1.1,48.51,0.1,49.0,B2B,3
1.13,39.72,0.05,37.0,B2B,3
4.07,4.07,0.0,1.0,B2C,2
0.9,17.1,0.05,20.0,B2B,3
1.75,136.85,0.15,92.0,B2B,1
0.6099999999999999,1.8299999999999983,0.0,3.0,B2C,0
0.8,19.44,0.1,27.0,B2B,3
4.22,50.64,0.0,12.0,B2C,2
0.6099999999999999,26.08,0.05,45.0,B2B,3
1.42,15.619999999999997,0.0,11.0,B2C,0
0.55,30.69,0.1,62.0,B2B,3
0.81,12.39,0.1,17.0,B2B,3
1.16,6.960000000000001,0.0,6.0,B2C,0
1.07,3.210000000000001,0.0,3.0,B2C,0
1.59,11.130000000000003,0.0,7.0,B2C,0
3.95,142.6,0.05,38.0,B2B,1
1.46,10.219999999999999,0.0,7.0,B2C,0
1.8,147.06,0.05,86.0,B2B,1
0.47,1.8800000000000026,0.0,4.0,B2C,0
0.98,14.899999999999999,0.05,16.0,B2B,3
3.11,43.54,0.0,14.0,B2C,2
1.9,114.66,0.15,71.0,B2B,1
1.12,5.600000000000001,0.0,5.0,B2C,0
1.23,6.149999999999999,0.0,5.0,B2C,0
0.5899999999999999,7.079999999999998,0.0,12.0,B2C,0
1.11,64.94,0.1,65.0,B2B,1
0.6099999999999999,7.32,0.0,12.0,B2C,0
1.56,134.78,0.1,96.0,B2B,1
2.21,33.59,0.05,16.0,B2B,3
1.76,142.56,0.1,90.0,B2B,1
3.08,167.55,0.15,64.0,B2B,1
0.99,2.969999999999999,0.0,3.0,B2C,0
3.31,46.34,0.0,14.0,B2C,2
3.12,46.8,0.0,15.0,B2C,2
0.74,17.32,0.1,26.0,B2B,3
0.96,2.8800000000000026,0.0,3.0,B2C,0
0.3799999999999999,23.46,0.05,65.0,B2B,3
1.66,3.1499999999999986,0.05,2.0,B2B,3
0.69,22.94,0.05,35.0,B2B,3
2.21,24.31,0.0,11.0,B2C,0
2.2,110.88,0.1,56.0,B2B,1
0.3400000000000001,11.630000000000003,0.05,36.0,B2B,3
1.71,1.7100000000000009,0.0,1.0,B2C,0
0.45999999999999996,14.420000000000002,0.05,33.0,B2B,3
3.21,6.420000000000002,0.0,2.0,B2C,2
1.26,12.600000000000001,0.0,10.0,B2C,0
1.16,13.219999999999999,0.05,12.0,B2B,3
1.58,15.8,0.0,10.0,B2C,0
1.26,51.47,0.05,43.0,B2B,3
1.66,1.6599999999999966,0.0,1.0,B2C,0
0.99,1.9799999999999969,0.0,2.0,B2C,0
2.47,131.16,0.1,59.0,B2B,1
1.85,136.81,0.15,87.0,B2B,1
2.05,6.149999999999999,0.0,3.0,B2C,0
1.46,4.380000000000003,0.0,3.0,B2C,0
0.49,0.9799999999999969,0.0,2.0,B2C,0
0.93,7.440000000000001,0.0,8.0,B2C,0
1.37,1.3699999999999974,0.0,1.0,B2C,0
1.03,26.88,0.1,29.0,B2B,3
2.49,18.92,0.05,8.0,B2B,3
1.19,4.759999999999998,0.0,4.0,B2C,0
1.64,13.119999999999997,0.0,8.0,B2C,0
2.12,29.68,0.0,14.0,B2C,0
2.22,26.64,0.0,12.0,B2C,0
2.23,82.29,0.1,41.0,B2B,1
4.4,75.24,0.05,18.0,B2B,2
2.19,15.329999999999998,0.0,7.0,B2C,0
2.35,9.399999999999999,0.0,4.0,B2C,0
2.53,25.05,0.1,11.0,B2B,3
1.07,6.420000000000002,0.0,6.0,B2C,0
2.57,166.54000000000002,0.1,72.0,B2B,1
0.99,11.29,0.05,12.0,B2B,3
1.92,21.12,0.0,11.0,B2C,0
2.05,16.4,0.0,8.0,B2C,0
0.6299999999999999,10.170000000000002,0.05,17.0,B2B,3
1.07,4.280000000000001,0.0,4.0,B2C,0
0.99,10.89,0.0,11.0,B2C,0
0.5899999999999999,2.3599999999999994,0.0,4.0,B2C,0
0.5800000000000001,23.17,0.15,47.0,B2B,3
3.21,6.420000000000002,0.0,2.0,B2C,2
1.07,7.490000000000002,0.0,7.0,B2C,0
1.59,12.719999999999999,0.0,8.0,B2C,0
2.38,9.52,0.0,4.0,B2C,0
0.7,2.6599999999999966,0.05,4.0,B2B,3
5.5,54.45,0.1,11.0,B2B,2
2.19,2.1899999999999977,0.0,1.0,B2C,0
0.97,44.52,0.1,51.0,B2B,3
1.27,102.87,0.1,90.0,B2B,1
0.45999999999999996,2.299999999999997,0.0,5.0,B2C,0
0.99,13.86,0.0,14.0,B2C,0
1.04,14.560000000000002,0.0,14.0,B2C,0
1.16,10.439999999999998,0.1,10.0,B2B,3
1.16,4.640000000000001,0.0,4.0,B2C,0
1.38,108.05,0.1,87.0,B2B,1
0.5800000000000001,3.479999999999997,0.0,6.0,B2C,0
0.49,6.369999999999997,0.0,13.0,B2C,0
3.43,17.15,0.0,5.0,B2C,2
1.71,6.84,0.0,4.0,B2C,0
3.49,92.83000000000001,0.05,28.0,B2B,2
4.74,4.740000000000002,0.0,1.0,B2C,2
3.39,121.02,0.15,42.0,B2B,1
3.46,3.460000000000001,0.0,1.0,B2C,2
1.69,88.22,0.1,58.0,B2B,1
0.45999999999999996,1.8400000000000034,0.0,4.0,B2C,0
1.16,100.28,0.05,91.0,B2B,1
1.16,10.439999999999998,0.0,9.0,B2C,0
0.43999999999999995,18.22,0.1,46.0,B2B,3
0.91,77.81,0.1,95.0,B2B,1
1.15,34.21,0.15,35.0,B2B,3
0.89,8.46,0.05,10.0,B2B,3
1.67,116.4,0.15,82.0,B2B,1
1.07,5.350000000000001,0.0,5.0,B2C,0
1.23,14.759999999999998,0.0,12.0,B2C,0
1.47,6.98,0.05,5.0,B2B,3
1.53,19.89,0.0,13.0,B2C,0
0.96,10.560000000000002,0.0,11.0,B2C,0
1.04,10.399999999999999,0.0,10.0,B2C,0
2.35,32.9,0.0,14.0,B2C,0
1.29,67.34,0.1,58.0,B2B,1
2.46,116.85,0.05,50.0,B2B,1
0.52,9.39,0.05,19.0,B2B,3
3.4,35.53,0.05,11.0,B2B,2
2.93,2.9299999999999997,0.0,1.0,B2C,2
3.56,3.5600000000000023,0.0,1.0,B2C,2
0.94,71.06,0.1,84.0,B2B,1
2.12,31.8,0.0,15.0,B2C,0
1.99,11.939999999999998,0.0,6.0,B2C,0
1.81,67.06,0.05,39.0,B2B,3
4.74,4.740000000000002,0.0,1.0,B2C,2
1.69,15.21,0.0,9.0,B2C,0
2.13,4.259999999999998,0.0,2.0,B2C,0
1.59,7.949999999999999,0.0,5.0,B2C,0
1.19,1.1899999999999977,0.0,1.0,B2C,0
1.64,19.68,0.0,12.0,B2C,0
1.54,1.5399999999999991,0.0,1.0,B2C,0
1.1,95.04,0.1,96.0,B2B,1
3.31,36.41,0.0,11.0,B2C,2
0.47,7.050000000000001,0.0,15.0,B2C,0
2.35,16.45,0.0,7.0,B2C,0
0.89,5.340000000000003,0.0,6.0,B2C,0
1.69,27.29,0.05,17.0,B2B,3
2.32,119.02,0.05,54.0,B2B,1
0.5899999999999999,8.850000000000001,0.0,15.0,B2C,0
0.99,8.91,0.0,9.0,B2C,0
1.07,1.0700000000000003,0.0,1.0,B2C,0
1.68,149.69,0.1,99.0,B2B,1
1.38,16.56,0.0,12.0,B2C,0
0.93,9.3,0.0,10.0,B2C,0
2.45,36.75,0.0,15.0,B2C,2
1.44,17.78,0.05,13.0,B2B,3
3.21,32.1,0.0,10.0,B2C,2
0.8,19.44,0.1,27.0,B2B,3
1.26,82.78,0.1,73.0,B2B,1
1.43,42.11,0.05,31.0,B2B,3
1.14,52.33,0.1,51.0,B2B,3
1.04,5.200000000000003,0.0,5.0,B2C,0
1.1,79.2,0.1,80.0,B2B,1
0.6200000000000001,4.119999999999997,0.05,7.0,B2B,3
1.21,7.259999999999998,0.0,6.0,B2C,0
2.05,18.45,0.0,9.0,B2C,0
2.22,22.2,0.0,10.0,B2C,0
